Name,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Disney Infinity,26077,12078.0,3.13,1.4800000000000002,0.0,0.5,5.12
Microsoft Flight Simulator,195,1996.0,3.22,1.69,0.0,0.2,5.12
Need for Speed Rivals,14101,10065.0,1.9200000000000002,2.3899999999999997,0.09,0.7000000000000001,5.109999999999999
Metal Gear Solid V: The Phantom Pain,25307,10075.0,1.7800000000000002,1.9400000000000002,0.71,0.63,5.08
James Bond 007: Nightfire,14902,8009.0,2.73,1.71,0.12,0.51,5.0600000000000005
Warzone 2100,205,1999.0,2.79,1.89,0.0,0.33,5.01
Link's Crossbow Training,207,2007.0,3.06,1.18,0.29,0.46,5.0
Spyro the Dragon,206,1998.0,3.36,1.36,0.07,0.21,5.0
Mass Effect 2,6601,6031.0,2.78,1.61,0.06,0.54,4.99
LEGO Jurassic World,35730,16120.0,2.16,2.16,0.06,0.61,4.98
The Sims: Bustin' Out,8761,8012.0,2.83,1.88,0.0,0.29000000000000004,4.98
Batman: Arkham Origins,12694,8052.0,2.55,1.73,0.04,0.6400000000000001,4.970000000000001
Mario & Sonic at the London 2012 Olympic Games,2018,4023.0,1.3199999999999998,2.55,0.54,0.56,4.97
Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,210,2007.0,1.85,1.2,1.54,0.37,4.96
Sonic Unleashed,7605,8032.0,2.75,1.3800000000000001,0.03,0.7999999999999999,4.95
Uncharted: Drake's Fortune,211,2007.0,2.31,1.73,0.12,0.78,4.94
Guitar Hero 5,6655,8036.0,2.4,1.56,0.0,0.9700000000000001,4.9399999999999995
Wall-E,33051,14056.0,1.88,1.93,0.0,1.11,4.92
Dead Island,8619,6033.0,2.68,1.53,0.15,0.54,4.8999999999999995
FIFA Soccer 2005,22934,8016.0,1.08,3.13,0.04,0.63,4.89
Diddy Kong Racing,214,1997.0,2.91,0.99,0.89,0.1,4.88
WWE SmackDown vs. Raw 2009,19241,12048.0,2.78,1.11,0.01,0.99,4.88
Monster Hunter Freedom 3,215,2010.0,0.0,0.0,4.87,0.0,4.87
Titanfall,5359,6042.0,2.92,1.4800000000000002,0.06,0.4,4.859999999999999
Just Dance 2015,21726,12084.0,2.58,1.7899999999999998,0.0,0.49,4.85
StarCraft II: Wings of Liberty,218,2010.0,2.56,1.68,0.0,0.59,4.83
Enter the Matrix,6431,6009.0,2.84,1.6400000000000001,0.12,0.24000000000000002,4.83
Crazy Taxi,5635,6002.0,2.59,1.7200000000000002,0.19999999999999998,0.31,4.82
Baseball,1566,3972.0,1.3900000000000001,0.37,3.0,0.05,4.8100000000000005
Dragon Age: Inquisition,12727,10070.0,2.2,1.87,0.13,0.6100000000000001,4.81
Midnight Club: Los Angeles,1305,4016.0,3.23,1.0,0.060000000000000005,0.51,4.800000000000001
Crash Team Racing,221,1999.0,2.57,1.57,0.44,0.21,4.79
Dragon Age: Origins,5544,6027.0,2.7199999999999998,1.46,0.11,0.5,4.77
Skate 3,1369,4020.0,2.25,1.92,0.0,0.59,4.76
Saints Row 2,15429,6025.0,2.82,1.37,0.04,0.53,4.76
Assassin's Creed Syndicate,9518,6045.0,1.5100000000000002,2.56,0.06,0.63,4.76
Ghostbusters: The Video Game (DS Version),12236,6029.0,1.63,2.31,0.16,0.65,4.75
Driver 2,224,2000.0,2.36,2.1,0.02,0.25,4.73
Half-Life,3642,3998.0,4.32,0.23,0.09,0.08,4.72
The SpongeBob SquarePants Movie,8185,8016.0,3.21,1.23,0.0,0.27,4.7
BioShock,6527,6022.0,2.4099999999999997,1.7400000000000002,0.060000000000000005,0.51,4.69
WWF War Zone,1872,3996.0,3.5500000000000003,1.0,0.0,0.15,4.6899999999999995
Dragon Warrior III,2846,3988.0,0.1,0.0,4.58,0.0,4.68
Animal Crossing: City Folk,227,2008.0,1.87,1.12,1.32,0.37,4.68
Forza Motorsport 4,229,2011.0,2.08,2.04,0.06,0.47,4.64
Portal 2,4510,6033.0,2.57,1.4600000000000002,0.03,0.53,4.6
Spider-Man,6472,5981.0,3.0,1.3900000000000001,0.02,0.18000000000000002,4.59
Max Payne,31912,8006.0,2.9899999999999998,1.27,0.05,0.27,4.58
Luigi's Mansion: Dark Moon,235,2013.0,1.78,1.39,1.1,0.3,4.58
Lego Batman 3: Beyond Gotham,36415,16112.0,1.94,2.06,0.0,0.6000000000000001,4.579999999999999
Splatoon,236,2015.0,1.55,1.15,1.44,0.43,4.57
Namco Museum: 50th Anniversary,23463,8020.0,2.52,1.4800000000000002,0.0,0.56,4.57
SoulCalibur II,4140,6009.0,2.83,1.1199999999999999,0.27,0.33,4.5600000000000005
pro evolution soccer 2011,30926,12060.0,0.5499999999999999,2.28,0.9100000000000001,0.7799999999999999,4.52
Call of Duty: Finest Hour,7027,6012.0,2.6,1.6,0.01,0.29,4.5
Marvel: Ultimate Alliance,34202,12036.0,4.02,0.08,0.0,0.3999999999999999,4.5
Pitfall!,240,1981.0,4.21,0.24,0.0,0.05,4.5
World Soccer Winning Eleven 9,4708,4010.0,0.18,2.59,0.92,0.8,4.5
Ben 10: Protector of Earth,7995,8028.0,1.56,1.69,0.0,1.24,4.489999999999999
Uncharted: The Nathan Drake Collection,244,2015.0,1.96,1.69,0.08,0.74,4.47
Ratatouille,52285,18063.0,2.05,1.37,0.0,1.0,4.46
God of War,246,2005.0,2.71,1.29,0.02,0.43,4.45
Nintendo Land,247,2012.0,2.55,1.11,0.46,0.33,4.44
Dragon Quest V: Tenkuu no Hanayome,1644,3996.0,0.0,0.0,4.43,0.01,4.4399999999999995
LEGO The Lord of the Rings,31861,14084.0,1.87,2.0,0.0,0.55,4.43
SpongeBob SquarePants: Battle for Bikini Bottom,8446,8012.0,3.1500000000000004,1.07,0.0,0.21,4.42
The Sims 2,29114,14034.0,2.7299999999999995,1.12,0.0,0.5900000000000001,4.42
Tekken 6,7643,6027.0,2.06,1.44,0.32000000000000006,0.5900000000000001,4.41
FIFA Soccer 2004,28043,6009.0,0.92,2.869999999999999,0.04,0.56,4.4
Midnight Club 3: DUB Edition,3121,4010.0,2.26,1.32,0.0,0.8200000000000001,4.4
Skylanders: Trap Team,26524,14098.0,2.16,1.7700000000000002,0.0,0.45999999999999996,4.3999999999999995
BioShock Infinite,4901,6039.0,2.2199999999999998,1.5599999999999998,0.06,0.5399999999999999,4.39
Zelda II: The Adventure of Link,252,1987.0,2.19,0.5,1.61,0.08,4.38
Left 4 Dead 2,5462,4018.0,2.67,1.21,0.05,0.41,4.36
Resistance: Fall of Man,254,2006.0,1.73,1.73,0.14,0.75,4.35
Fable II,260,2008.0,2.51,1.27,0.11,0.41,4.31
Guitar Hero: Aerosmith,7858,8032.0,3.38,0.43000000000000005,0.0,0.49,4.3
Dishonored,20343,10066.0,2.23,1.48,0.07,0.52,4.3
Hitman 2: Silent Assassin,11685,4005.0,2.22,1.5599999999999998,0.04,0.45999999999999996,4.28
Need for Speed: The Run,21213,10055.0,1.5200000000000002,2.07,0.04,0.6400000000000001,4.2700000000000005
Halo 5: Guardians,261,2015.0,2.64,1.2,0.03,0.39,4.26
Battlefield: Hardline,21295,10075.0,1.71,1.7999999999999998,0.22000000000000003,0.54,4.26
Super Mario 3D World,262,2013.0,2.11,1.11,0.72,0.3,4.25
ESPN NFL 2K5,1706,4008.0,3.69,0.13999999999999999,0.0,0.43,4.25
SimCity 2000,23137,9980.0,1.96,1.33,0.77,0.18,4.240000000000001
Metal Gear Solid 3: Snake Eater,266,2004.0,1.46,0.0,0.83,1.93,4.23
Daxter,267,2006.0,2.45,1.02,0.0,0.75,4.22
Warcraft II: Tides of Darkness,268,1995.0,1.7,2.27,0.0,0.23,4.21
Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,1652,4006.0,2.69,1.2200000000000002,0.0,0.31,4.21
Uncharted 4: A Thief's End,272,2016.0,1.3,2.07,0.18,0.65,4.2
Gran Turismo 5 Prologue,273,2007.0,1.28,1.83,0.57,0.53,4.2
Hitman: Absolution,8455,6036.0,1.3,2.14,0.08,0.66,4.2
EyeToy Play,271,2003.0,0.88,2.3,0.2,0.83,4.2
The Beatles: Rock Band,4339,6027.0,2.83,0.9299999999999999,0.0,0.42000000000000004,4.18
Sonic Generations,14804,8044.0,1.77,1.8299999999999998,0.03,0.53,4.17
Tomb Raider III: Adventures of Lara Croft,3642,3995.0,2.25,1.61,0.12,0.18,4.16
Tennis,1610,3973.0,1.23,0.41,2.46,0.06,4.16
Excitebike,278,1984.0,2.04,0.48,1.57,0.07,4.16
FIFA Soccer 2003,27901,8008.0,0.76,2.7099999999999995,0.05,0.65,4.16
The Evil Within,16640,10070.0,1.5000000000000002,1.8399999999999999,0.24,0.56,4.15
Call Of Duty 2: Big Red One,7916,6015.0,2.39,1.3900000000000001,0.01,0.32,4.12
Tony Hawk's Underground 2,11447,8016.0,2.46,1.33,0.01,0.31000000000000005,4.11
Mortal Kombat X,15025,6045.0,2.4799999999999995,1.01,0.0,0.6,4.1000000000000005
Street Fighter II Turbo,286,1992.0,1.42,0.51,2.1,0.07,4.1
The Legend of Zelda: Skyward Sword,285,2011.0,2.14,1.2,0.37,0.4,4.1
World of Warcraft: The Burning Crusade,289,2007.0,2.57,1.52,0.0,0.0,4.09
Star Wars: The Force Unleashed II,26597,10050.0,2.5,1.1600000000000001,0.0,0.42,4.080000000000001
God of War II,291,2007.0,2.32,0.04,0.04,1.67,4.07
Rhythm Heaven,2730,2008.0,0.71,0.51,2.7,0.15000000000000002,4.07
Forza Motorsport 2,292,2007.0,2.35,1.28,0.03,0.41,4.06
Ratchet & Clank: Size Matters,6328,4015.0,1.5299999999999998,1.5,0.13,0.9,4.06
Namco Museum Vol.3,294,1996.0,2.28,1.55,0.16,0.06,4.05
Tekken Tag Tournament,295,2000.0,1.68,1.51,0.51,0.35,4.05
Dragon Ball Z: Budokai Tenkaichi 3,2463,4014.0,1.48,0.37,1.02,1.1800000000000002,4.04
Star Fox 64,297,1997.0,2.78,0.58,0.64,0.04,4.03
Dead Space,5590,6024.0,1.94,1.6,0.0,0.49,4.03
Rugrats in Paris: The Movie,4346,4000.0,2.36,1.4200000000000002,0.0,0.24000000000000002,4.02
Tetris Worlds,9074,6005.0,2.5300000000000002,1.1400000000000001,0.0,0.34,4.01
Professor Layton and the Diabolical Box,301,2007.0,0.92,1.78,0.92,0.37,4.0
BioShock 2,8741,4020.0,2.32,1.21,0.04,0.45,4.0
Burnout 3: Takedown,2075,4008.0,2.07,1.54,0.0,0.38,3.99
Tom Clancy's Ghost Recon,20170,8017.0,2.8699999999999997,0.9000000000000001,0.0,0.2,3.99
Max Payne 3,6548,6036.0,1.5999999999999999,1.78,0.06999999999999999,0.52,3.9899999999999998
The Sims 2: Pets,33403,12037.0,1.77,1.4400000000000002,0.0,0.77,3.9799999999999995
Tom Clancy's Rainbow Six: Vegas,5229,6020.0,1.98,1.37,0.05,0.56,3.95
Disney Infinity 2.0: Marvel Super Heroes,24011,12085.0,1.94,1.52,0.0,0.4900000000000001,3.95
World Soccer Winning Eleven 8 International,11439,4008.0,0.23,1.91,1.12,0.68,3.94
NBA Live 2005,7309,6012.0,3.19,0.35,0.0,0.39999999999999997,3.94
Mortal Kombat vs. DC Universe,1744,4016.0,3.01,0.54,0.0,0.38,3.9299999999999997
007: Quantum of Solace,34427,12048.0,1.84,1.35,0.04,0.68,3.92
EA Sports Active,304,2009.0,2.1,1.36,0.06,0.4,3.92
Donkey Kong Land,306,1994.0,1.97,0.76,1.07,0.11,3.91
The Elder Scrolls Online,4916,6044.0,1.7500000000000002,1.6400000000000001,0.0,0.49,3.89
Wheel of Fortune,17031,8015.0,2.96,0.67,0.0,0.25,3.89
Monster Hunter 4 Ultimate,309,2014.0,0.67,0.49,2.62,0.11,3.89
MotorStorm,310,2006.0,1.53,1.61,0.06,0.67,3.88
Injustice: Gods Among Us,22128,10065.0,2.1199999999999997,1.2500000000000002,0.01,0.5,3.8700000000000006
Mario Bros.,1867,3965.0,1.99,0.21,1.63,0.04,3.87
Mortal Kombat: Deadly Alliance,24106,8008.0,2.9,0.75,0.0,0.2,3.87
Tekken 5,312,2005.0,0.93,1.94,0.31,0.7,3.87
Sports Champions,314,2010.0,2.12,1.14,0.1,0.51,3.87
Destiny: The Taken King,12350,8060.0,1.9699999999999998,1.2999999999999998,0.06,0.51,3.87
UFC 2009 Undisputed,1800,4018.0,2.55,0.8400000000000001,0.01,0.43,3.84
Namco Museum Vol.1,318,1995.0,2.12,1.44,0.22,0.06,3.84
Flash Focus: Vision Training in Minutes a Day,317,2007.0,0.87,1.57,1.05,0.35,3.84
Mario & Luigi: Bowser's Inside Story,320,2009.0,2.26,0.48,0.81,0.27,3.83
The Legend of Zelda: Link's Awakening,319,1992.0,2.21,0.96,0.54,0.13,3.83
Big Brain Academy: Wii Degree,321,2007.0,1.06,1.93,0.41,0.43,3.82
Resident Evil Director's Cut,13859,4002.0,1.82,1.24,0.51,0.25,3.81
Madden NFL 2001,5524,6000.0,3.37,0.15000000000000002,0.05,0.25,3.81
Nintendogs + cats,322,2011.0,1.44,1.37,0.73,0.27,3.81
Sonic Mega Collection Plus,2788,4008.0,2.15,1.4,0.0,0.26,3.81
Resident Evil 3: Nemesis,11986,4002.0,1.36,0.79,1.54,0.11,3.8000000000000003
Tom Clancy's Rainbow Six: Vegas 2,17094,6024.0,2.22,1.08,0.06,0.44,3.79
Chrono Trigger,1984,4003.0,0.97,0.2,2.51,0.09999999999999999,3.7800000000000002
Dragon Ball Z: Budokai,3410,4005.0,2.7,0.42000000000000004,0.55,0.1,3.78
Saints Row IV,23041,10069.0,1.9100000000000004,1.29,0.13,0.45,3.7600000000000002
The Sims: Unleashed,329,2002.0,2.03,1.56,0.0,0.17,3.76
WWE SmackDown vs. RAW 2007,7560,6018.0,2.17,1.11,0.03,0.44,3.76
Super Paper Mario,330,2007.0,1.98,0.88,0.59,0.32,3.76
Mortal Kombat Trilogy,2692,3992.0,2.7,0.9199999999999999,0.0,0.13,3.75
Need for Speed: Hot Pursuit 2,5885,6006.0,3.04,0.51,0.02,0.13999999999999999,3.7299999999999995
The Sims,22451,8009.0,2.0799999999999996,1.3800000000000001,0.0,0.27,3.7299999999999995
Spyro: Year of the Dragon,334,2000.0,1.93,1.58,0.0,0.19,3.71
Pokémon Trading Card Game,336,1998.0,1.49,0.73,1.38,0.1,3.7
Sonic's Ultimate Genesis Collection,2058,4018.0,2.19,1.08,0.0,0.44,3.7
Friend Collection,339,2009.0,0.0,0.0,3.67,0.0,3.67
Cars 2,28297,12066.0,1.99,1.24,0.04,0.39,3.66
Tom Clancy's Rainbow Six: Siege,9506,6045.0,1.3900000000000001,1.68,0.13,0.46,3.66
Banjo-Kazooie,16398,4006.0,1.87,1.14,0.55,0.1,3.6599999999999997
SOCOM: U.S. Navy SEALs,343,2002.0,2.53,0.81,0.06,0.24,3.65
Doom II: Hell on Earth,14282,3996.0,2.0799999999999996,1.41,0.0,0.16,3.65
Pro Evolution Soccer 2012,53801,14077.0,0.64,1.58,0.9300000000000002,0.51,3.6499999999999995
High School Musical: Sing It!,1902,4014.0,1.63,0.53,0.0,1.49,3.64
Jak and Daxter: The Precursor Legacy,346,2001.0,2.08,1.09,0.15,0.33,3.64
Gran Turismo 6,345,2013.0,0.71,1.8,0.4,0.74,3.64
Prince of Persia: The Sands of Time,17388,8012.0,1.81,1.4600000000000002,0.0,0.36,3.63
Pokemon Snap,347,1999.0,2.23,0.68,0.66,0.06,3.63
Wolfenstein: The New Order,17085,10070.0,1.24,1.81,0.05,0.5299999999999999,3.63
Rocksmith 2014,15440,10067.0,2.1799999999999997,0.93,0.05,0.44999999999999996,3.62
Mass Effect,3493,4015.0,1.83,1.3900000000000001,0.03,0.36,3.6100000000000003
Cooking Mama 2: Dinner With Friends,356,2007.0,1.61,1.5,0.1,0.39,3.61
Luigi's Mansion,357,2001.0,2.38,0.67,0.46,0.1,3.6
Mario Tennis,29786,6010.0,1.28,0.6400000000000001,1.52,0.14,3.59
Sonic & Sega All-Stars Racing,5246,6030.0,1.4500000000000002,1.71,0.0,0.43000000000000005,3.58
WWF SmackDown!,359,2000.0,2.01,1.35,0.06,0.16,3.58
Croc: Legend of the Gobbos,360,1997.0,1.57,1.79,0.0,0.2,3.56
The Getaway,362,2002.0,1.23,1.77,0.05,0.49,3.54
WWE SmackDown vs. Raw 2011,16350,10050.0,1.6400000000000001,1.3300000000000003,0.01,0.54,3.54
James Bond 007: Everything or Nothing,16850,8015.0,1.7200000000000002,1.37,0.09,0.35000000000000003,3.54
Left 4 Dead,15462,4016.0,2.66,0.52,0.05,0.3,3.54
Just Cause 2,11661,6030.0,1.04,1.8900000000000001,0.08,0.53,3.5300000000000002
Iron Man,20660,12048.0,2.0700000000000003,0.9199999999999999,0.0,0.56,3.53
Spyro 2: Ripto's Rage!,369,1999.0,2.14,1.21,0.01,0.17,3.52
Donkey Kong Country 3: Dixie Kong's Double Trouble!,373,1996.0,1.17,0.5,1.75,0.08,3.51
Clubhouse Games,377,2006.0,0.59,1.83,0.73,0.35,3.5
Kung Fu,375,1985.0,1.64,0.38,1.42,0.06,3.5
Far Cry 2,6616,6024.0,1.15,1.8399999999999999,0.03,0.48,3.49
Deus Ex: Human Revolution,16111,8046.0,1.57,1.3800000000000001,0.09000000000000001,0.44999999999999996,3.4899999999999998
Avatar: The Game,29321,12054.0,1.4,1.56,0.0,0.51,3.48
Guitar Hero: On Tour,381,2008.0,2.11,1.01,0.01,0.35,3.48
Mafia II,7276,6030.0,1.5099999999999998,1.45,0.04,0.47000000000000003,3.47
Madagascar,18902,10025.0,2.38,0.9199999999999999,0.0,0.16000000000000003,3.45
Tekken 4,386,2002.0,1.55,1.27,0.33,0.29,3.44
Monster Hunter 4,384,2013.0,0.0,0.0,3.44,0.0,3.44
Shrek 2,6629,6012.0,2.25,1.08,0.04,0.07,3.4299999999999997
Grand Theft Auto 2,389,1998.0,1.13,2.07,0.0,0.22,3.42
Final Fantasy XIII-2,3334,4022.0,1.1400000000000001,1.05,0.91,0.32,3.42
A Bug's Life,3735,3996.0,2.45,0.85,0.0,0.12,3.42
Mortal Kombat 3,6363,5983.0,2.51,0.76,0.02,0.13,3.42
LittleBigPlanet 2,388,2011.0,1.82,1.07,0.06,0.47,3.42
Spider-Man 3,38289,14049.0,2.3499999999999996,0.63,0.03,0.41999999999999993,3.4199999999999995
F-1 Race,392,1990.0,1.73,0.69,0.59,0.4,3.41
Band Hero,16540,10045.0,1.8799999999999997,1.01,0.0,0.52,3.4000000000000004
Ghostbusters: The Video Game,25217,12054.0,1.9399999999999997,0.89,0.0,0.5900000000000001,3.3900000000000006
Crysis 2,5750,6033.0,1.3099999999999998,1.5199999999999998,0.08,0.45999999999999996,3.3900000000000006
Peter Jackson's King Kong: The Official Game of the Movie,35175,12030.0,1.7199999999999998,1.28,0.0,0.39000000000000007,3.39
Crash Bash,394,2000.0,1.56,1.47,0.19,0.17,3.39
Pure,2940,4016.0,1.7999999999999998,1.18,0.0,0.39,3.38
The Legend of Zelda: Spirit Tracks,397,2009.0,1.43,0.94,0.74,0.27,3.38
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",16459,10035.0,2.21,0.7600000000000001,0.01,0.39999999999999997,3.3699999999999997
X-Men Legends,7007,6012.0,2.0300000000000002,1.07,0.0,0.26,3.3600000000000003
Rayman Legends,25274,12081.0,0.9600000000000001,1.8499999999999996,0.03,0.49999999999999994,3.36
The Legend of Zelda: Majora's Mask,399,2000.0,1.9,0.67,0.73,0.06,3.36
NCAA Football 07,12659,8024.0,2.84,0.16999999999999998,0.0,0.33000000000000007,3.36
Professor Layton and the Unwound Future,400,2008.0,0.65,1.61,0.82,0.28,3.36
Rugrats: Search For Reptar,401,1998.0,1.63,1.53,0.0,0.18,3.34
Final Fantasy XIV: A Realm Reborn,5911,6037.0,1.54,1.03,0.36000000000000004,0.42000000000000004,3.34
WWE SmackDown! vs. RAW 2006,5296,4010.0,1.81,1.12,0.04,0.36,3.34
English Training: Have Fun Improving Your Skills!,403,2006.0,0.0,0.99,2.32,0.02,3.33
Ratchet & Clank,405,2002.0,1.44,1.01,0.57,0.3,3.33
Burnout Paradise,2292,4016.0,1.6400000000000001,1.22,0.03,0.44999999999999996,3.33
Rage,7727,6033.0,1.4300000000000002,1.38,0.09,0.42,3.3200000000000003
Mario Party 9,406,2012.0,1.15,1.17,0.76,0.24,3.32
SSX,6154,6024.0,1.5099999999999998,1.31,0.08,0.4,3.3099999999999996
Tomb Raider: Underworld,34875,12049.0,1.37,1.4000000000000001,0.060000000000000005,0.48000000000000004,3.2900000000000005
Dead Space 2,8150,6033.0,1.7999999999999998,1.0999999999999999,0.0,0.38999999999999996,3.29
Gran Turismo (PSP),414,2009.0,0.5,1.59,0.31,0.87,3.27
Wii Music,413,2008.0,1.36,1.13,0.46,0.32,3.27
Command & Conquer: Red Alert,5239,3993.0,1.6,1.5,0.0,0.17,3.2600000000000002
Monster Hunter X,415,2015.0,0.25,0.19,2.78,0.04,3.26
Space Invaders,23884,5995.0,2.57,0.2,0.46,0.03,3.26
Tekken,416,1995.0,0.95,1.3,0.77,0.22,3.24
Harry Potter and the Half-Blood Prince,38395,14063.0,1.12,1.3100000000000003,0.0,0.8200000000000001,3.2399999999999993
Plants vs. Zombies: Garden Warfare,25856,10070.0,1.33,1.4800000000000002,0.02,0.41000000000000003,3.23
WWE 2K15,10813,8056.0,1.4000000000000001,1.4,0.0,0.43,3.23
Yokai Watch 2 Ganso/Honke,420,2014.0,0.03,0.0,3.18,0.0,3.22
Rayman Origins,32020,12069.0,1.1300000000000001,1.6300000000000003,0.01,0.46,3.22
NBA Street,5106,4003.0,2.52,0.31,0.0,0.39,3.21
007: Tomorrow Never Dies,421,1999.0,1.72,1.33,0.0,0.16,3.21
Missile Command,4860,3979.0,2.81,0.34,0.0,0.06,3.21
WWF SmackDown! 2: Know Your Role,424,2000.0,1.76,1.21,0.07,0.16,3.2
Killer Instinct,423,1995.0,2.26,0.72,0.12,0.1,3.2
Disney's The Lion King,2344,3988.0,2.23,0.76,0.11,0.11,3.2
Dragon Quest VI: Maboroshi no Daichi,427,1995.0,0.0,0.0,3.19,0.0,3.19
God of War: Chains of Olympus,426,2008.0,1.48,1.01,0.04,0.66,3.19
Dance Central,428,2010.0,2.15,0.77,0.01,0.26,3.19
Crisis Core: Final Fantasy VII,425,2007.0,1.35,0.6,0.8,0.44,3.19
Super Mario Maker,430,2015.0,1.18,0.87,0.93,0.2,3.18
NBA Street Vol. 2,7611,4006.0,2.72,0.35000000000000003,0.0,0.09,3.17
Ace Combat 04: Shattered Skies,434,2001.0,2.06,0.56,0.38,0.17,3.17
Club Penguin: Elite Penguin Force,435,2008.0,1.88,0.98,0.0,0.3,3.16
Animal Crossing,436,2001.0,1.92,0.16,0.99,0.09,3.15
Halo: The Master Chief Collection,440,2014.0,1.89,0.99,0.03,0.24,3.15
Sonic Rush,438,2005.0,1.22,1.57,0.06,0.29,3.15
Tiger Woods PGA Tour 08,31166,12042.0,2.03,0.7200000000000001,0.0,0.4,3.14
Fable,4706,4018.0,2.24,0.77,0.01,0.13,3.14
Dark Souls,14772,6034.0,1.3900000000000001,0.8800000000000001,0.54,0.32,3.1399999999999997
The Sims 2: Castaway,12170,8028.0,1.4600000000000002,1.1600000000000001,0.0,0.5,3.1300000000000003
Personal Trainer: Cooking,445,2006.0,0.91,1.0,1.03,0.17,3.12
Dragon Warrior IV,447,1990.0,0.08,0.0,3.03,0.01,3.12
Far Cry: Primal,12460,6048.0,1.09,1.57,0.06,0.41000000000000003,3.12
Star Wars Episode I Racer,444,1999.0,2.31,0.62,0.14,0.04,3.12
Heavy Rain,448,2010.0,1.29,1.27,0.06,0.5,3.12
Need for Speed III: Hot Pursuit,443,1998.0,2.14,0.86,0.0,0.13,3.12
The Urbz: Sims in the City,14499,8016.0,1.3499999999999999,1.4200000000000002,0.0,0.35,3.1199999999999997
Sonic Colors,2441,4020.0,1.7,1.1099999999999999,0.02,0.29000000000000004,3.1100000000000003
MySims Kingdom,2394,4016.0,1.52,1.25,0.02,0.34,3.1100000000000003
Midnight Club: Street Racing,4710,4001.0,2.34,0.6,0.02,0.15000000000000002,3.11
Need for Speed (2015),18180,6046.0,0.79,1.85,0.05,0.42,3.1
Disney's DuckTales,2443,3977.0,1.73,0.53,0.77,0.07,3.0999999999999996
World Class Track Meet,453,1986.0,1.92,0.45,0.64,0.07,3.08
Monster Hunter Freedom 2,4557,4018.0,0.37,0.27,2.25,0.18,3.08
Dark Souls II,22921,10072.0,1.29,0.93,0.49000000000000005,0.35000000000000003,3.0700000000000003
Devil May Cry 4,27159,8039.0,1.3900000000000001,0.8200000000000001,0.5,0.35,3.0700000000000003
The Sims: Vacation,457,2002.0,1.72,1.21,0.0,0.14,3.07
The Legend of Zelda: A Link Between Worlds,455,2013.0,1.4,0.99,0.46,0.22,3.07
SoulCalibur IV,2456,4016.0,1.6400000000000001,0.85,0.21000000000000002,0.35,3.06
DJ Hero,12600,8036.0,1.55,0.99,0.0,0.52,3.06
Myst,51469,9996.0,0.11,2.8,0.13,0.01,3.06
The Orange Box,11921,6021.0,1.37,1.24,0.02,0.42000000000000004,3.0500000000000003
Epic Mickey,461,2010.0,2.06,0.64,0.12,0.22,3.04
Tiger Woods PGA Tour 10,21066,10045.0,1.6600000000000001,0.9000000000000001,0.0,0.47,3.0300000000000002
Deal or No Deal,19067,6022.0,2.37,0.42,0.0,0.24,3.03
Rayman,463,1995.0,1.54,1.33,0.0,0.16,3.03
Just Dance 2016,28644,12090.0,1.53,1.19,0.0,0.31,3.03
WWE SmackDown! Shut Your Mouth,467,2002.0,1.45,1.13,0.07,0.38,3.02
SingStar,2678,4011.0,0.45,1.9500000000000002,0.0,0.62,3.02
Killzone 2,464,2009.0,1.4,1.07,0.08,0.47,3.02
Mike Tyson's Punch-Out!!,466,1987.0,2.03,0.47,0.45,0.07,3.02
Dead Rising 2,11928,6030.0,1.28,1.12,0.24,0.35,3.02
Overwatch,7985,6048.0,1.3800000000000001,1.11,0.14,0.38,3.0100000000000002
Gears of War: Ultimate Edition,468,2015.0,2.38,0.32,0.0,0.31,3.0
2010 FIFA World Cup South Africa,12678,8040.0,0.94,1.46,0.13,0.47,3.0
wwe Smackdown vs. Raw 2006,471,0.0,1.57,1.02,0.0,0.41,3.0
The Sims: Livin Large,474,2000.0,1.67,1.18,0.0,0.13,2.99
World Soccer Winning Eleven 6 International,475,2002.0,0.12,1.26,1.16,0.45,2.99
Star Fox,473,1993.0,1.61,0.51,0.8,0.07,2.99
Devil May Cry,476,2001.0,1.36,0.86,0.64,0.13,2.99
Crash Nitro Kart,17404,8012.0,1.51,1.25,0.0,0.23000000000000004,2.9800000000000004
Bakugan: Battle Brawlers,22596,10045.0,2.47,0.26,0.0,0.22999999999999998,2.9800000000000004
Animal Crossing: Happy Home Designer,477,2015.0,0.47,1.0,1.39,0.12,2.98
Half-Life 2,3977,4009.0,2.65,0.22999999999999998,0.08,0.03,2.98
The Sims 4,479,2014.0,0.96,1.72,0.0,0.29,2.97
Star Wars: The Old Republic,480,2011.0,1.58,1.01,0.0,0.38,2.97
Medal of Honor: Warfighter,8527,6036.0,1.19,1.27,0.06999999999999999,0.42,2.96
God of War Collection,6154,4023.0,1.8399999999999999,0.56,0.06999999999999999,0.48,2.96
UFC Undisputed 2010,10181,6030.0,1.8100000000000003,0.79,0.02,0.33999999999999997,2.96
Kirby Super Star Ultra,482,2008.0,1.57,0.04,1.19,0.15,2.96
Fight Night Round 4,2590,4018.0,1.87,0.75,0.0,0.33999999999999997,2.94
inFAMOUS,488,2009.0,1.76,0.69,0.12,0.37,2.94
